Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
1.0,0.1915,0.4906,0.0843,1.0,1.0,0.5,0.6667,0.6667,0.0,0.55,0.0,0.5467,1.0,0.0,1.0,0
1.0,0.1277,0.5849,0.1097,1.0,1.0,0.5,0.9633,0.6667,0.0,0.43,0.0,0.9567,1.0,0.0,1.0,0
1.0,0.1915,0.5283,0.0928,1.0,1.0,0.5,0.6667,0.6667,0.0,0.115,0.0,0.2067,1.0,0.0,1.0,0
1.0,0.1064,0.3962,0.0809,0.0,1.0,0.245,0.6667,0.3333,0.0,0.025,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1064,0.4717,0.0821,0.0,1.0,0.0,0.7467,0.3333,0.0,0.0,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1064,0.3962,0.0816,0.0,1.0,0.605,0.6667,0.3333,0.0,0.265,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.3404,0.3019,0.0785,1.0,1.0,0.53,0.9667,0.6667,0.0,0.5,0.0,0.2733,0.0,0.0,1.0,0
1.0,0.383,0.3585,0.0572,1.0,1.0,1.0,0.7033,0.6667,0.0,0.86,0.0,0.48,0.0,0.0,1.0,0
1.0,0.2128,0.3774,0.0809,1.0,1.0,1.0,0.8633,0.6667,0.0,0.865,0.0,0.0367,0.0,0.0,1.0,0
0.0,0.0638,0.4906,0.094,0.0,1.0,0.5,0.3533,0.3333,0.0,0.685,0.0,0.0967,0.355,0.3333,1.0,0
0.0,0.0426,0.566,0.0821,0.0,1.0,0.655,0.8533,0.3333,0.0,0.395,0.0,0.6433,0.415,0.3333,1.0,0
0.0,0.0426,0.4528,0.1017,0.0,1.0,0.5,0.3333,0.3333,0.0,0.835,0.0,0.33,0.235,0.3333,1.0,0
0.0,0.0851,0.566,0.093,0.0,1.0,0.91,0.6667,0.3333,0.0,0.385,0.0,0.4167,0.5,0.3333,1.0,0
0.0,0.0851,0.6226,0.0886,0.0,1.0,0.525,0.6667,0.3333,0.0,0.5,0.0,0.1733,0.5,0.3333,1.0,0
0.0,0.0851,0.5849,0.0995,0.0,1.0,0.8,0.6667,0.3333,0.0,0.5,0.0,0.0933,0.745,0.3333,1.0,0
0.0,0.0638,0.7358,0.1488,1.0,1.0,0.885,0.94,0.3333,0.0,0.5,0.0,0.6667,0.28,0.0,0.75,0
0.0,0.1277,0.6038,0.1402,1.0,1.0,0.5,0.9667,0.3333,0.0,0.81,0.0,0.6667,0.945,0.0,0.75,0
0.0,0.0851,0.6226,0.1354,1.0,1.0,0.5,0.6967,0.3333,0.0,0.715,0.0,0.6667,0.92,0.0,0.75,0
1.0,0.0638,0.3585,0.0326,0.0,1.0,0.91,0.6667,0.3333,0.0,0.955,0.0,0.8667,0.69,0.3333,1.0,0
1.0,0.0638,0.2453,0.0404,0.0,1.0,0.87,0.6667,0.3333,0.0,0.655,0.0,0.7467,0.795,0.3333,1.0,0
1.0,0.0426,0.6981,0.0606,0.0,1.0,1.0,0.7633,0.3333,0.0,0.575,0.0,0.82,0.635,0.3333,1.0,0
0.0,0.0851,0.6415,0.1543,1.0,1.0,0.785,1.0,0.3333,0.0,0.5,0.0,0.6667,0.11,0.0,0.75,0
0.0,0.0638,0.6792,0.149,1.0,1.0,0.76,1.0,0.3333,0.0,0.5,0.0,0.6667,0.02,0.0,0.75,0
0.0,0.1064,0.6038,0.1246,1.0,1.0,0.5,1.0,0.3333,0.0,0.58,0.0,0.6667,0.84,0.0,0.75,0
1.0,0.1702,0.4717,0.1193,1.0,1.0,1.0,0.6667,0.6667,0.0,0.5,0.0,0.0467,0.44,0.0,1.0,0
1.0,0.1489,0.5849,0.1195,1.0,1.0,0.985,0.8633,0.6667,0.0,0.945,0.0,0.6667,0.505,0.0,1.0,0
1.0,0.1915,0.5472,0.1132,1.0,1.0,1.0,0.6667,0.6667,0.0,0.515,0.0,0.6667,0.075,0.0,1.0,0
1.0,0.1064,0.5472,0.0795,0.0,1.0,1.0,0.9167,0.3333,0.0,0.345,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.0638,0.3774,0.0791,0.0,1.0,1.0,0.8567,0.3333,0.0,0.22,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1064,0.6038,0.0791,0.0,1.0,1.0,0.91,0.3333,0.0,0.095,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.0851,0.4717,0.0821,0.0,1.0,0.04,0.84,0.6667,0.0,0.01,0.0,0.2167,0.5,0.3333,1.0,0
1.0,0.1277,0.4717,0.0797,0.0,1.0,0.135,0.91,0.6667,0.0,0.44,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.0851,0.5472,0.0821,0.0,1.0,0.17,1.0,0.6667,0.0,0.0,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1277,0.2642,0.0251,0.0,0.0,0.98,0.6667,0.6667,0.0,0.0,0.0,0.5067,0.0,0.3333,1.0,0
1.0,0.1277,0.1509,0.0224,0.0,0.0,0.865,0.0867,0.6667,0.0,0.0,0.0,0.4567,0.0,0.3333,1.0,0
1.0,0.1064,0.1509,0.0224,0.0,0.0,0.92,0.09,0.6667,0.0,0.35,0.0,0.0867,0.32,0.3333,1.0,0
0.0,0.0638,0.7547,0.1523,1.0,1.0,0.72,0.6667,0.3333,0.0,0.5,0.0,0.9267,0.5,0.0,0.75,0
0.0,0.0638,0.6981,0.1515,1.0,1.0,0.715,0.6667,0.3333,0.0,0.5,0.0,0.7833,0.5,0.0,0.75,0
0.0,0.1064,0.7736,0.1512,1.0,1.0,0.795,0.7667,0.3333,0.0,0.52,0.0,0.68,0.56,0.0,0.75,0
1.0,0.1915,0.5094,0.0821,1.0,1.0,0.725,0.8833,0.6667,0.0,0.135,0.0,0.29,0.05,0.0,1.0,0
1.0,0.1702,0.434,0.0817,1.0,1.0,0.965,0.6667,0.6667,0.0,0.895,0.0,0.21,0.685,0.0,1.0,0
1.0,0.1915,0.5094,0.0901,1.0,1.0,0.5,0.6667,0.6667,0.0,0.215,0.0,0.7333,1.0,0.0,1.0,0
1.0,0.0638,0.4906,0.0821,0.0,1.0,0.51,0.7667,0.3333,0.0,0.16,0.0,0.0233,0.5,0.3333,1.0,0
1.0,0.0851,0.4717,0.0821,0.0,1.0,0.015,0.6667,0.3333,0.0,0.48,0.0,0.01,0.5,0.3333,1.0,0
1.0,0.0851,0.4717,0.0821,0.0,1.0,0.295,0.8467,0.3333,0.0,0.045,0.0,0.2067,0.5,0.3333,1.0,0
1.0,0.1064,0.2264,0.0063,0.0,1.0,0.105,0.24,0.3333,0.0,0.09,0.0,0.2267,1.0,0.3333,1.0,0
1.0,0.1277,0.1509,0.0028,0.0,1.0,0.26,0.6667,0.3333,0.0,0.49,0.0,0.77,0.36,0.3333,1.0,0
1.0,0.1277,0.1509,0.01,0.0,1.0,0.85,0.6267,0.3333,0.0,0.22,0.0,0.0467,0.16,0.3333,1.0,0
0.0,0.1277,0.6038,0.1292,1.0,1.0,0.68,1.0,0.3333,0.0,0.68,0.0,0.6667,0.47,0.0,0.75,0
0.0,0.0851,0.8113,0.1567,1.0,1.0,1.0,0.8767,0.3333,0.0,0.5,0.0,0.67,0.23,0.0,0.75,0
0.0,0.0851,0.6981,0.1464,1.0,1.0,0.57,1.0,0.3333,0.0,0.965,0.0,0.6667,0.58,0.0,0.75,0
0.0,0.0851,0.7358,0.1567,1.0,1.0,1.0,1.0,0.3333,0.0,0.5,0.0,0.6667,0.0,0.0,0.75,0
0.0,0.0638,0.6981,0.1443,1.0,1.0,0.78,1.0,0.3333,0.0,0.5,0.0,0.6667,0.165,0.0,0.75,0
0.0,0.0638,0.6604,0.1538,1.0,1.0,0.67,1.0,0.3333,0.0,0.5,0.0,0.6667,0.065,0.0,0.75,0
0.0,0.0851,0.4906,0.089,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.0,0.795,0.3333,1.0,0
0.0,0.0851,0.4906,0.0904,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.0,0.665,0.3333,1.0,0
0.0,0.0851,0.5094,0.0907,1.0,1.0,0.405,0.6667,0.3333,0.0,0.135,0.0,0.1733,0.835,0.3333,1.0,0
1.0,0.1064,0.2075,0.0387,0.0,0.0,0.86,0.6667,0.6667,0.0,0.0,1.0,0.3567,0.0,0.3333,1.0,0
1.0,0.1064,0.283,0.0448,0.0,0.0,1.0,0.6667,0.6667,0.0,0.14,1.0,0.5333,0.0,0.3333,1.0,0
1.0,0.1277,0.283,0.0448,0.0,0.0,1.0,0.6667,0.6667,0.0,0.94,1.0,0.42,0.0,0.3333,1.0,0
1.0,0.1064,0.1698,0.0224,0.0,1.0,1.0,0.0,0.6667,0.0,0.195,0.0,0.0,0.235,0.3333,1.0,0
1.0,0.1064,0.1698,0.0224,0.0,1.0,0.86,0.1567,0.6667,0.0,0.08,0.0,0.4133,0.465,0.3333,1.0,0
1.0,0.1064,0.1321,0.0224,0.0,1.0,1.0,0.0,0.6667,0.0,0.425,0.0,0.0,0.37,0.3333,1.0,0
0.0,0.0851,0.5094,0.095,1.0,1.0,0.065,0.6667,0.3333,0.0,0.165,0.0,0.0767,0.855,0.3333,1.0,0
0.0,0.0851,0.566,0.1128,1.0,1.0,0.5,0.7233,0.3333,0.0,0.64,0.0,0.6133,1.0,0.3333,1.0,0
0.0,0.0851,0.4717,0.0833,1.0,1.0,0.38,0.6667,0.3333,0.0,0.075,0.0,0.2767,0.81,0.3333,1.0,0
0.0,0.1277,0.566,0.1194,1.0,1.0,0.5,0.83,0.3333,0.0,0.99,0.0,0.65,1.0,0.0,1.0,0
1.0,0.1702,0.4151,0.0819,1.0,1.0,0.99,0.6667,0.6667,0.0,0.99,0.0,0.3167,0.62,0.0,1.0,0
1.0,0.1702,0.2642,0.0377,0.0,0.0,1.0,0.6633,0.6667,0.0,0.85,0.0,0.6567,0.0,0.0,1.0,0
1.0,0.1915,0.2453,0.0401,0.0,0.0,0.6,0.3767,0.6667,0.0,0.56,0.0,0.3333,0.0,0.0,1.0,0
1.0,0.1064,0.283,0.0448,0.0,0.0,1.0,0.6667,0.6667,0.0,0.975,1.0,0.4333,0.0,0.3333,1.0,0
1.0,0.1489,0.1887,0.0191,0.0,1.0,0.965,0.0,0.6667,0.0,0.0,0.0,0.0,0.14,0.3333,1.0,0
1.0,0.1277,0.1509,0.0222,0.0,1.0,0.945,0.0,0.6667,0.0,0.0,0.0,0.0,0.1,0.3333,1.0,0
1.0,0.1489,0.5283,0.0807,1.0,0.0,0.945,0.97,0.6667,0.0,0.055,0.0,0.5167,0.28,0.0,1.0,0
0.0,0.1277,0.7925,0.1806,1.0,1.0,1.0,0.9,0.3333,0.0,0.915,0.0,0.5667,0.035,0.3333,0.75,0
1.0,0.1489,0.4528,0.0915,1.0,1.0,1.0,0.7267,0.6667,0.0,0.455,0.0,0.16,0.315,0.0,1.0,0
1.0,0.0851,0.2642,0.009,0.0,1.0,0.5,0.0267,0.3333,0.0,0.0,0.0,0.0433,0.84,0.3333,1.0,0
1.0,0.1277,0.3774,0.0749,0.0,0.0,0.765,0.6667,0.3333,0.0,0.485,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1915,0.5472,0.1094,1.0,1.0,0.62,0.6667,0.6667,0.0,0.425,0.0,0.82,0.405,0.0,1.0,0
1.0,0.0851,0.4717,0.0821,0.0,1.0,0.0,0.7467,0.6667,0.0,0.005,0.0,0.26,0.5,0.3333,1.0,0
1.0,0.4468,0.4528,0.0821,1.0,1.0,0.825,0.9333,0.6667,0.0,0.3,0.0,0.0567,0.05,0.0,1.0,0
0.0,0.0426,0.4528,0.0821,0.0,1.0,0.5,0.21,0.3333,0.0,0.99,0.0,0.1833,0.185,0.3333,1.0,0
0.0,0.0851,0.6415,0.0937,0.0,1.0,0.95,0.6667,0.3333,0.0,0.42,0.0,0.3867,0.5,0.3333,1.0,0
0.0,0.0638,0.6792,0.148,1.0,1.0,0.74,0.92,0.3333,0.0,0.5,0.0,0.6667,0.465,0.0,0.75,0
1.0,0.0638,0.717,0.0338,0.0,1.0,0.975,0.6667,0.3333,0.0,0.975,0.0,0.9433,0.735,0.3333,1.0,0
0.0,0.0638,0.6226,0.1271,1.0,1.0,0.5,1.0,0.3333,0.0,0.645,0.0,0.6667,0.58,0.0,0.75,0
1.0,0.1915,0.566,0.1266,1.0,1.0,0.74,0.79,0.6667,0.0,0.5,0.0,0.6667,0.165,0.0,1.0,0
1.0,0.0851,0.6415,0.0821,0.0,1.0,0.89,1.0,0.3333,0.0,0.0,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1064,0.4906,0.0821,0.0,1.0,0.005,1.0,0.6667,0.0,0.0,0.0,0.56,0.35,0.3333,1.0,0
1.0,0.1064,0.1698,0.0225,0.0,0.0,0.97,0.57,0.6667,0.0,0.165,1.0,0.6267,0.185,0.3333,1.0,0
0.0,0.0638,0.8491,0.156,1.0,1.0,0.92,0.78,0.3333,0.0,0.5,0.0,0.8367,0.28,0.0,0.75,0
1.0,0.1915,0.4906,0.0827,1.0,1.0,0.5,0.6667,0.6667,0.0,0.845,0.0,0.1233,1.0,0.0,1.0,0
1.0,0.0851,0.4717,0.0868,0.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.0,0.765,0.3333,1.0,0
1.0,0.1064,0.2075,0.0052,0.0,1.0,0.445,0.4067,0.3333,0.0,0.505,0.0,0.6933,0.84,0.3333,1.0,0
0.0,0.0851,0.7547,0.1567,1.0,1.0,1.0,1.0,0.3333,0.0,0.5,0.0,0.6667,0.0,0.0,0.75,0
0.0,0.0638,0.717,0.1566,1.0,1.0,0.97,1.0,0.3333,0.0,0.5,0.0,0.6667,0.065,0.0,0.75,0
0.0,0.0851,0.5094,0.1008,1.0,1.0,0.67,0.6667,0.3333,0.0,0.5,0.0,0.01,0.94,0.3333,1.0,0
1.0,0.1277,0.3019,0.0422,0.0,0.0,1.0,0.63,0.6667,0.0,0.0,1.0,0.2567,0.0,0.3333,1.0,0
1.0,0.1064,0.1509,0.0224,0.0,1.0,1.0,0.0,0.6667,0.0,0.475,0.0,0.0,0.455,0.3333,1.0,0
0.0,0.0851,0.5094,0.0975,1.0,1.0,0.475,0.6667,0.3333,0.0,0.375,0.0,0.0667,0.87,0.3333,1.0,0
0.0,0.1277,0.5849,0.1193,1.0,1.0,0.64,0.8333,0.3333,0.0,0.945,0.0,0.5667,0.945,0.0,1.0,0
0.0,0.0851,0.6038,0.1246,1.0,1.0,0.5,1.0,0.3333,0.0,0.685,0.0,0.6667,0.805,0.0,0.75,0
1.0,0.1489,0.6038,0.1289,1.0,1.0,0.685,1.0,0.6667,0.0,0.63,0.0,0.6667,0.42,0.0,1.0,0
1.0,0.1702,0.4717,0.0928,1.0,1.0,0.99,0.6667,0.6667,0.0,0.52,0.0,0.67,0.625,0.0,1.0,0
1.0,0.1489,0.4151,0.0806,1.0,1.0,0.99,0.73,0.6667,0.0,0.74,0.0,0.6667,0.5,0.0,1.0,0
1.0,0.1915,0.5094,0.0961,1.0,1.0,0.83,0.6667,0.6667,0.0,0.02,0.0,0.2633,0.695,0.0,1.0,0
1.0,0.1702,0.2642,0.0391,0.0,0.0,1.0,0.2333,0.6667,0.0,0.775,0.0,0.3667,0.0,0.0,1.0,0
1.0,0.1915,0.283,0.0298,0.0,0.0,0.875,0.6033,0.6667,0.0,0.675,0.0,0.5367,0.0,0.0,1.0,0
1.0,0.1702,0.2642,0.0374,0.0,0.0,1.0,0.2033,0.6667,0.0,0.785,0.0,0.3967,0.0,0.0,1.0,0
1.0,0.1489,0.2075,0.0251,0.0,0.0,0.66,0.0267,0.6667,0.0,0.11,0.0,0.01,0.0,0.0,1.0,0
1.0,0.1915,0.283,0.0417,0.0,0.0,0.795,0.2933,0.6667,0.0,0.46,0.0,0.14,0.0,0.0,1.0,0
1.0,0.1702,0.283,0.0442,0.0,0.0,0.945,0.4433,0.6667,0.0,0.655,0.0,0.4733,0.0,0.0,1.0,0
1.0,0.1064,0.3396,0.0448,0.0,1.0,1.0,0.6667,0.3333,0.0,0.96,1.0,0.45,0.11,0.3333,1.0,0
1.0,0.1064,0.2075,0.0234,0.0,1.0,1.0,0.33,0.3333,0.0,0.62,0.0,0.07,0.14,0.0,1.0,0
1.0,0.1064,0.1887,0.0229,0.0,1.0,1.0,0.2467,0.3333,0.0,0.66,0.0,0.3967,0.375,0.0,1.0,0
1.0,0.1277,0.2264,0.0202,0.0,1.0,0.985,0.0,0.6667,0.0,0.065,0.0,0.0,0.25,0.3333,1.0,0
1.0,0.1489,0.1321,0.0224,0.0,1.0,1.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,1.0,0
1.0,0.1277,0.283,0.0434,0.0,0.0,1.0,0.6567,0.6667,0.0,0.075,1.0,0.2933,0.0,0.3333,1.0,0
1.0,0.1277,0.2075,0.022,0.0,1.0,0.81,0.0,0.6667,0.0,0.1,0.0,0.0,0.375,0.3333,1.0,0
1.0,0.1489,0.1321,0.0224,0.0,1.0,1.0,0.0,0.6667,0.0,0.095,0.0,0.0,0.04,0.3333,1.0,0
1.0,0.1489,0.1321,0.0224,0.0,1.0,1.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,1.0,0
1.0,0.1702,0.4528,0.0904,1.0,1.0,1.0,0.9067,0.6667,0.0,0.385,0.0,0.0333,0.325,0.0,1.0,0
1.0,0.1489,0.5472,0.0857,1.0,1.0,1.0,0.83,0.6667,0.0,0.165,0.0,0.2633,0.065,0.0,1.0,0
1.0,0.1064,0.5283,0.0821,0.0,1.0,0.025,0.7933,0.3333,0.0,0.0,0.0,0.6167,0.43,0.3333,1.0,0
0.0,0.1702,0.7925,0.1672,1.0,1.0,1.0,0.7533,0.3333,0.0,0.615,0.0,0.52,0.0,0.3333,0.75,0
0.0,0.1064,0.7547,0.1661,1.0,1.0,1.0,0.9967,0.3333,0.0,0.775,0.0,0.43,0.135,0.3333,0.75,0
0.0,0.1489,0.6415,0.1462,1.0,1.0,0.765,0.75,0.3333,0.0,0.695,0.0,0.66,0.835,0.0,0.75,0
0.0,0.0851,0.6415,0.097,1.0,1.0,1.0,0.6667,0.3333,0.0,0.5,0.0,0.2833,0.5,0.3333,1.0,0
1.0,0.1702,0.4906,0.0949,1.0,1.0,0.94,0.6967,0.6667,0.0,0.125,0.0,0.65,0.215,0.0,1.0,0
0.0,0.0851,0.4717,0.0947,1.0,1.0,0.91,0.6667,0.3333,0.0,0.5,0.0,0.1767,0.55,0.3333,1.0,0
1.0,0.1064,0.1509,0.0199,0.0,1.0,0.88,0.0533,0.3333,0.0,0.15,0.0,0.0833,0.5,0.3333,1.0,0
1.0,0.1064,0.2264,0.0219,0.0,1.0,0.535,0.0,0.3333,0.0,0.34,0.0,0.0,0.86,0.3333,1.0,0
1.0,0.1064,0.1698,0.019,0.0,1.0,0.845,0.0,0.3333,0.0,0.155,0.0,0.0,0.53,0.3333,1.0,0
1.0,0.1064,0.4151,0.0806,0.0,1.0,0.895,0.8033,0.3333,0.0,0.27,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1277,0.434,0.0754,0.0,0.0,0.86,0.6667,0.3333,0.0,0.5,0.0,0.62,0.5,0.3333,1.0,0
1.0,0.1277,0.4151,0.0756,0.0,0.0,0.94,0.76,0.3333,0.0,0.48,0.0,0.5033,0.5,0.3333,1.0,0
1.0,0.1702,0.4717,0.0834,1.0,1.0,0.835,0.6667,0.6667,0.0,0.725,0.0,0.44,0.995,0.0,1.0,0
0.0,0.1277,0.5849,0.1162,1.0,1.0,0.5,0.9967,0.3333,0.0,0.825,0.0,0.7033,1.0,0.0,1.0,0
1.0,0.1915,0.4717,0.0941,1.0,1.0,0.78,0.6667,0.6667,0.0,0.495,0.0,0.1633,0.78,0.0,1.0,0
1.0,0.1064,0.4528,0.0813,0.0,1.0,0.105,0.7367,0.3333,0.0,0.015,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.0851,0.4906,0.0821,0.0,1.0,0.07,0.8233,0.3333,0.0,0.0,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1064,0.4151,0.0799,0.0,1.0,0.78,0.83,0.3333,0.0,0.335,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.2766,0.3962,0.0788,1.0,1.0,0.5,0.8133,0.6667,0.0,0.51,0.0,0.36,0.635,0.0,1.0,0
1.0,0.234,0.3396,0.0527,1.0,1.0,0.845,0.68,0.6667,0.0,0.605,0.0,0.54,0.0,0.0,1.0,0
1.0,0.1915,0.3962,0.0852,1.0,1.0,1.0,0.88,0.6667,0.0,0.5,0.0,0.04,0.035,0.0,1.0,0
0.0,0.0851,0.5283,0.0912,0.0,1.0,0.525,0.55,0.3333,0.0,0.68,0.0,0.0967,0.45,0.3333,1.0,0
1.0,0.0638,0.5472,0.0821,0.0,1.0,0.595,0.8067,0.3333,0.0,0.18,0.0,0.45,0.49,0.3333,1.0,0
0.0,0.0851,0.5849,0.0977,0.0,1.0,0.605,0.5467,0.3333,0.0,0.56,0.0,0.3333,0.43,0.3333,1.0,0
0.0,0.0851,0.6415,0.0934,0.0,1.0,0.96,0.6667,0.3333,0.0,0.39,0.0,0.36,0.5,0.3333,1.0,0
0.0,0.0851,0.6038,0.0905,1.0,1.0,0.855,0.6667,0.3333,0.0,0.435,0.0,0.4067,0.5,0.3333,1.0,0
0.0,0.0851,0.4717,0.0977,1.0,1.0,0.925,0.6667,0.3333,0.0,0.5,0.0,0.2267,0.63,0.3333,1.0,0
0.0,0.0638,0.717,0.1486,1.0,1.0,0.79,0.9633,0.3333,0.0,0.5,0.0,0.6667,0.225,0.0,0.75,0
0.0,0.1277,0.6415,0.1433,1.0,1.0,0.755,0.8133,0.3333,0.0,0.54,0.0,0.6767,0.72,0.0,0.75,0
0.0,0.1064,0.6226,0.1364,1.0,1.0,0.5,0.9167,0.3333,0.0,0.79,0.0,0.6667,0.92,0.0,0.75,0
1.0,0.1064,0.3019,0.0273,0.0,1.0,0.95,0.5433,0.3333,0.0,0.92,1.0,0.65,0.625,0.0,1.0,0
1.0,0.0638,0.6226,0.043,0.0,1.0,0.955,0.7,0.3333,0.0,0.6,0.0,0.7767,0.775,0.3333,1.0,0
1.0,0.0638,0.4906,0.0466,0.0,1.0,0.955,0.71,0.3333,0.0,0.6,0.0,0.8033,0.7,0.3333,1.0,0
0.0,0.0851,0.7547,0.1558,1.0,1.0,0.985,0.99,0.3333,0.0,0.5,0.0,0.6667,0.19,0.0,0.75,0
0.0,0.0638,0.6981,0.1538,1.0,1.0,0.805,0.9033,0.3333,0.0,0.5,0.0,0.6667,0.085,0.0,0.75,0
0.0,0.1277,0.5849,0.1232,1.0,1.0,0.5,1.0,0.3333,0.0,0.77,0.0,0.6667,0.905,0.0,0.75,0
1.0,0.1915,0.5283,0.1182,1.0,1.0,1.0,0.6667,0.6667,0.0,0.5,0.0,0.42,0.21,0.0,1.0,0
0.0,0.1489,0.5849,0.1194,1.0,1.0,0.815,0.9433,0.3333,0.0,0.995,0.0,0.6667,0.715,0.0,1.0,0
1.0,0.1915,0.5472,0.1185,1.0,1.0,1.0,0.6667,0.6667,0.0,0.505,0.0,0.6667,0.035,0.0,1.0,0
1.0,0.1064,0.5283,0.0795,0.0,1.0,0.96,0.86,0.3333,0.0,0.475,0.0,0.6467,0.5,0.3333,1.0,0
1.0,0.0638,0.566,0.0816,0.0,1.0,0.745,0.8567,0.3333,0.0,0.245,0.0,0.65,0.48,0.3333,1.0,0
1.0,0.1064,0.5849,0.0799,0.0,1.0,0.345,0.7567,0.3333,0.0,0.05,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.0851,0.4717,0.0828,0.0,1.0,0.3,0.81,0.3333,0.0,0.03,0.0,0.2733,0.515,0.3333,1.0,0
1.0,0.1277,0.4717,0.0819,0.0,1.0,0.1,0.8433,0.3333,0.0,0.065,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.0851,0.5094,0.0821,0.0,1.0,0.025,1.0,0.6667,0.0,0.0,0.0,0.6667,0.5,0.3333,1.0,0
1.0,0.1064,0.2642,0.0264,0.0,0.0,0.955,0.6667,0.6667,0.0,0.0,1.0,0.4867,0.0,0.3333,1.0,0
1.0,0.1489,0.1321,0.0224,0.0,1.0,0.935,0.0767,0.6667,0.0,0.0,0.0,0.0467,0.0,0.3333,1.0,0
1.0,0.1064,0.1321,0.0224,0.0,1.0,0.955,0.02,0.6667,0.0,0.3,0.0,0.0367,0.385,0.3333,1.0,0
0.0,0.0638,0.7358,0.1516,1.0,1.0,0.715,0.6667,0.3333,0.0,0.5,0.0,0.9,0.5,0.0,0.75,0
0.0,0.0638,0.7547,0.1539,1.0,1.0,0.94,0.8667,0.3333,0.0,0.5,0.0,0.6933,0.355,0.0,0.75,0
0.0,0.0851,0.7547,0.1508,1.0,1.0,0.855,0.9133,0.3333,0.0,0.515,0.0,0.67,0.305,0.0,0.75,0
1.0,0.1489,0.5094,0.0821,1.0,1.0,0.96,0.9,0.6667,0.0,0.075,0.0,0.33,0.045,0.0,1.0,0
1.0,0.1702,0.4717,0.0834,1.0,1.0,0.985,0.7367,0.6667,0.0,0.885,0.0,0.2033,0.65,0.0,1.0,0
1.0,0.1702,0.5094,0.0932,1.0,1.0,0.745,0.6667,0.6667,0.0,0.03,0.0,0.7367,0.98,0.0,1.0,0
1.0,0.0851,0.4906,0.0821,0.0,1.0,0.32,0.8167,0.3333,0.0,0.05,0.0,0.14,0.5,0.3333,1.0,0
1.0,0.0851,0.5849,0.0842,0.0,1.0,0.285,0.6667,0.3333,0.0,0.495,0.0,0.0367,0.5,0.3333,1.0,0
1.0,0.0851,0.4717,0.0821,0.0,1.0,0.02,0.7367,0.3333,0.0,0.375,0.0,0.04,0.5,0.3333,1.0,0
1.0,0.1064,0.2264,0.0166,0.0,1.0,0.325,0.17,0.3333,0.0,0.275,0.0,0.0767,0.985,0.3333,1.0,0
1.0,0.1277,0.1698,0.0007,0.0,1.0,0.06,0.6667,0.3333,0.0,0.5,0.0,0.81,0.815,0.3333,1.0,0
1.0,0.1277,0.1509,0.0169,0.0,1.0,0.835,0.5933,0.6667,0.0,0.125,0.0,0.0133,0.2,0.3333,1.0,0
0.0,0.1277,0.5849,0.1222,1.0,1.0,0.56,1.0,0.3333,0.0,0.79,0.0,0.6667,0.755,0.0,0.75,0
0.0,0.0851,0.7358,0.1567,1.0,1.0,1.0,0.91,0.3333,0.0,0.5,0.0,0.6667,0.19,0.0,0.75,0
0.0,0.0851,0.7736,0.1468,1.0,1.0,0.67,0.98,0.3333,0.0,0.655,0.0,0.67,0.565,0.0,0.75,0
0.0,0.0851,0.717,0.1562,1.0,1.0,0.93,1.0,0.3333,0.0,0.5,0.0,0.6667,0.005,0.0,0.75,0
0.0,0.0638,0.6981,0.1451,1.0,1.0,0.78,0.6833,0.3333,0.0,0.5,0.0,0.67,0.295,0.0,0.75,0
0.0,0.0638,0.6792,0.151,1.0,1.0,0.71,1.0,0.3333,0.0,0.5,0.0,0.6667,0.02,0.0,0.75,0
0.0,0.0851,0.4906,0.087,1.0,1.0,0.395,0.6667,0.3333,0.0,0.275,0.0,0.17,0.805,0.3333,1.0,0
0.0,0.0851,0.4906,0.0919,1.0,1.0,0.15,0.6667,0.3333,0.0,0.38,0.0,0.02,0.835,0.3333,1.0,0
0.0,0.0851,0.5472,0.0892,1.0,1.0,0.445,0.6667,0.3333,0.0,0.48,0.0,0.1733,0.575,0.3333,1.0,0
1.0,0.1064,0.2264,0.0397,0.0,0.0,0.99,0.6667,0.6667,0.0,0.01,1.0,0.4433,0.0,0.3333,1.0,0
